aves_aa_564-15r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:24:37, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-53v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:39:40, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-54r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:39:42, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-54v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:39:56, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-55r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:40:01, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-55v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:40:11, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-56r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:40:14, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-56v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:44:01, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-57r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:44:04, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-57v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:44:28, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-58r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:44:32, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-58v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:45:01, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-59r_detail1.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-left, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:45:44, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-59r_detail2.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-left, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:45:52, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-59r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:45:37, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-59v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:46:19, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-60r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:46:24, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-60v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:46:57, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-61r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:47:05, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-61v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:47:28, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-62r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:47:32, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-62v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:47:37, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-63r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:47:39, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-63v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:47:44, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-64r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:47:46, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-64v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:47:50, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-65r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:47:53, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-65v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:47:57, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-66r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:48:01, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-66v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:48:36, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-67r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:48:38, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-67v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:48:59, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-68r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:49:02, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-68v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:49:08, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-69r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:49:10, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-69v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:49:18, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-70r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:51:06, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-70v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:51:11, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-71r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:51:14, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-71v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:51:21, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-72r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:51:24, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-72v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:51:29, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-73r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:51:33, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-73v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:51:37, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-74r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:51:40, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-74v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:51:46, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-75r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:51:50, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-75v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:51:54, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-76r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:51:57, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-76v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:52:03, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-77r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:52:08, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-77v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:52:14, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-78r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:52:17, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-78v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:52:23, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-79r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:52:26, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-79v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:52:31, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-80r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:52:34, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-80v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:52:39, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-81r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:52:41, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-81v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:52:46, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-82r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:52:48, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-82v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:52:54, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-83r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:52:57, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-83v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:53:06, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-84r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:53:10, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-84v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:53:34, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-85r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:53:36, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-85v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:57:21, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-86r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:57:24, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-86v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:57:33, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-87r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:57:36, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-87v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:57:42, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-88r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:57:45, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-88v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:57:49, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-89r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:57:51, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-89v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:57:55, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-90r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:57:57, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-90v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:58:01, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-91r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:58:04, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-91v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:58:13, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-92r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:58:16, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-92v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:58:21, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-93r.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:58:24, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
aves_aa_564-93v.jpg: JPEG image data, Exif standard: [TIFF image data, big-endian, direntries=12, height=3000, manufacturer=OnePlus, model=GM1903, orientation=upper-right, xresolution=174, yresolution=182, resolutionunit=2, datetime=2021:02:10 10:58:30, GPS-Data, width=4000], baseline, precision 8, 4000x3000, components 3
